venda_id,user_id,produto_id,quantidade,data_venda,valor_total
1398,579,20,2,2024-12-27,596.64
1399,51,77,2,2025-04-22,1547.12
1400,609,81,3,2025-01-03,2593.41
1401,604,54,3,2025-03-02,2687.64
1402,264,36,3,2024-10-28,2430.93
1403,418,97,4,2025-03-20,2110.04
1404,803,1,4,2024-11-07,1523.16
1405,96,15,3,2025-02-04,570.03
1406,88,77,1,2025-03-13,773.56
1407,78,17,1,2025-02-11,311.2
1408,288,24,2,2025-03-30,745.4
1409,120,58,1,2024-11-06,204.02
1410,814,72,2,2025-01-20,413.46
1411,491,91,4,2025-02-17,513.6
1412,912,23,4,2025-04-01,1196.88
1413,452,46,1,2025-01-17,665.9
1414,500,72,4,2024-11-03,826.92
1415,165,8,3,2024-11-07,2602.5299999999997
1416,182,59,3,2025-03-11,164.34
1417,469,90,1,2025-04-09,477.49
1418,910,59,1,2025-01-11,54.78
1419,735,13,2,2024-11-13,1668.24
1420,823,39,4,2025-02-03,2749.56
1421,944,28,2,2024-10-25,1038.18
1422,978,89,2,2025-02-22,1776.68
1423,7,61,3,2025-01-03,1184.3700000000001
1424,330,16,3,2024-11-06,574.71
1425,775,2,3,2025-03-30,2853.63
1426,673,82,3,2024-10-24,1881.21
1427,151,17,2,2025-03-29,622.4
1428,85,30,3,2025-04-22,167.97
1429,147,13,4,2025-02-27,3336.48
1430,624,96,3,2024-12-21,1496.58
1431,381,93,3,2025-04-03,2289.54
1432,915,94,3,2025-03-20,1696.98
1433,548,82,1,2024-11-22,627.07
1434,285,13,4,2025-02-24,3336.48
1435,700,43,4,2024-12-11,176.16
1436,82,85,2,2024-10-30,635.74
1437,514,94,2,2024-12-30,1131.32
1438,897,21,3,2025-04-20,1847.19
1439,815,55,1,2025-04-20,601.92
1440,709,81,2,2024-10-26,1728.94
1441,916,40,2,2025-01-25,891.5
1442,523,83,3,2025-03-23,1012.77
1443,746,15,3,2025-01-04,570.03
1444,386,73,2,2024-10-27,30.94
1445,707,52,2,2025-03-20,1554.76
1446,471,74,4,2024-12-21,3269.24
1447,119,95,1,2025-04-04,773.26
1448,396,53,4,2025-02-23,3760.4
1449,532,87,2,2025-01-14,1464.62
1450,261,52,4,2025-03-31,3109.52
1451,805,30,4,2025-03-27,223.96
1452,934,33,2,2025-03-27,148.8
1453,256,57,3,2025-02-01,292.83
1454,734,52,2,2025-01-18,1554.76
1455,905,9,3,2025-02-05,1815.3000000000002
1456,226,54,2,2025-03-18,1791.76
1457,53,1,2,2025-01-15,761.58
1458,940,44,2,2025-03-19,1820.46
1459,867,99,1,2024-11-09,35.16
1460,500,75,3,2024-10-31,2129.37
1461,506,98,1,2025-03-17,433.27
1462,854,80,2,2025-04-05,249.42
1463,364,9,4,2024-12-08,2420.4
1464,280,32,1,2024-11-29,178.82
1465,593,15,3,2025-04-20,570.03
1466,714,12,2,2024-11-17,1940.42
1467,158,97,1,2024-11-07,527.51
1468,632,78,4,2025-03-11,333.2
1469,59,57,1,2024-12-31,97.61
1470,727,8,3,2025-01-23,2602.5299999999997
1471,128,72,1,2025-02-27,206.73
1472,736,27,4,2024-11-13,830.72
1473,721,62,4,2025-03-15,1114.56
1474,882,12,3,2025-01-07,2910.63
1475,115,65,4,2024-11-16,1152.52
1476,209,42,2,2024-10-29,1000.46
1477,526,62,4,2024-12-30,1114.56
1478,521,11,2,2025-02-26,60.76
1479,552,43,1,2025-03-31,44.04
1480,962,95,2,2025-03-28,1546.52
1481,237,17,2,2025-03-18,622.4
1482,281,97,1,2025-03-22,527.51
1483,359,32,4,2024-11-23,715.28
1484,201,93,2,2025-01-14,1526.36
1485,758,85,4,2025-01-23,1271.48
1486,278,85,1,2025-01-03,317.87
1487,235,40,3,2025-02-01,1337.25
1488,494,23,4,2025-03-18,1196.88
1489,4,56,4,2025-02-18,3690.64
1490,666,6,3,2025-02-11,493.29
1491,442,86,3,2024-11-08,995.79
1492,29,50,1,2025-04-01,193.01
1493,109,37,4,2025-02-18,1246.28
1494,610,64,4,2024-12-02,1452.76
1495,727,54,1,2024-11-20,895.88
1496,805,72,4,2024-11-20,826.92
1497,75,49,2,2024-11-18,1102.48
1498,838,99,2,2025-02-09,70.32
1499,146,11,2,2024-10-28,60.76
1500,128,88,4,2025-04-16,2564.72
1501,853,49,2,2024-11-05,1102.48
1502,42,21,2,2025-02-04,1231.46
1503,356,66,1,2025-03-01,547.27
1504,41,63,1,2024-12-11,830.45
1505,934,83,3,2024-11-18,1012.77
1506,34,28,3,2024-12-13,1557.27
1507,17,17,3,2025-03-05,933.5999999999999
1508,677,6,3,2025-01-12,493.29
1509,153,19,1,2025-02-06,437.63
1510,998,56,1,2024-11-08,922.66
1511,378,28,1,2025-04-09,519.09
1512,588,66,2,2025-02-20,1094.54
1513,599,38,2,2024-12-17,213.4
1514,629,37,3,2025-01-14,934.71
1515,874,68,2,2025-03-25,1608.36
1516,342,86,4,2025-02-20,1327.72
1517,981,90,1,2024-12-16,477.49
1518,27,49,3,2024-11-10,1653.72
1519,825,43,3,2024-11-21,132.12
1520,287,36,4,2025-04-04,3241.24
1521,646,58,2,2024-12-08,408.04
1522,731,13,3,2025-04-19,2502.36
1523,168,52,2,2025-01-20,1554.76
1524,610,58,2,2025-01-31,408.04
1525,268,32,4,2025-03-20,715.28
1526,749,81,3,2025-01-13,2593.41
1527,821,100,2,2024-11-28,233.62
1528,455,60,2,2025-01-05,664.16
1529,906,83,4,2025-01-19,1350.36
1530,685,58,4,2024-12-04,816.08
1531,401,99,2,2024-10-30,70.32
1532,922,56,4,2025-03-09,3690.64
1533,981,28,2,2024-12-23,1038.18
1534,476,1,3,2025-04-04,1142.3700000000001
1535,702,42,1,2025-04-18,500.23
1536,634,82,4,2024-11-23,2508.28
1537,558,48,1,2025-04-05,524.87
1538,576,40,2,2025-04-19,891.5
1539,130,97,2,2025-02-14,1055.02
1540,822,63,2,2025-02-26,1660.9
1541,363,76,1,2025-04-12,731.72
1542,705,72,2,2025-04-07,413.46
1543,819,88,4,2025-01-11,2564.72
1544,693,80,3,2024-12-14,374.13
1545,292,4,3,2025-02-08,1808.0099999999998
1546,371,38,4,2024-11-13,426.8
1547,794,27,3,2024-12-15,623.04
1548,29,9,1,2025-01-06,605.1
1549,149,16,2,2025-01-04,383.14
1550,779,56,2,2024-10-25,1845.32
1551,296,76,2,2025-01-10,1463.44
1552,11,31,1,2025-04-01,611.47
1553,512,88,1,2024-11-10,641.18
1554,676,14,1,2024-12-06,220.22
1555,113,25,4,2024-12-06,1846.04
1556,187,34,1,2024-11-16,949.4
1557,807,67,3,2025-03-14,448.53
1558,744,24,4,2025-02-10,1490.8
1559,227,73,4,2025-04-01,61.88
1560,310,26,4,2025-02-02,3149.28
1561,98,20,1,2025-04-02,298.32
1562,55,64,4,2024-12-13,1452.76
1563,623,10,1,2025-03-01,710.99
1564,664,83,1,2025-03-14,337.59
1565,758,67,4,2024-12-06,598.04
1566,406,24,2,2025-01-29,745.4
1567,69,5,2,2025-01-12,328.92
1568,312,67,4,2024-11-23,598.04
1569,289,58,2,2024-11-11,408.04
1570,762,27,3,2024-11-07,623.04
1571,548,80,3,2024-10-30,374.13
1572,751,15,1,2024-11-09,190.01
1573,148,35,2,2025-04-06,1931.96
1574,467,76,3,2025-02-02,2195.16
1575,739,53,4,2024-10-26,3760.4
1576,244,44,2,2025-01-01,1820.46
1577,491,26,3,2025-02-20,2361.96
1578,849,47,3,2025-04-08,955.77
1579,958,34,4,2025-02-19,3797.6
1580,507,87,1,2025-03-31,732.31
1581,365,95,4,2025-01-01,3093.04
1582,482,50,1,2025-03-24,193.01
1583,201,84,3,2024-12-27,218.76
1584,154,12,1,2024-11-17,970.21
1585,450,87,3,2024-11-18,2196.93
1586,501,4,3,2025-04-08,1808.0099999999998
1587,73,87,2,2025-02-02,1464.62
1588,713,48,1,2024-11-03,524.87
1589,296,55,1,2024-11-05,601.92
1590,17,1,1,2025-03-09,380.79
1591,641,89,4,2025-03-23,3553.36
1592,217,66,2,2025-04-19,1094.54
1593,61,30,2,2025-03-18,111.98
1594,939,3,2,2024-10-25,1469.34
1595,616,21,4,2025-04-20,2462.92
1596,42,89,1,2025-03-12,888.34
1597,25,84,1,2024-12-16,72.92
1598,39,49,1,2025-01-24,551.24
1599,803,86,2,2024-12-10,663.86
1600,131,85,2,2024-12-11,635.74
1601,498,62,3,2025-02-15,835.92
1602,229,97,4,2025-03-11,2110.04
1603,108,38,4,2025-01-17,426.8
1604,172,15,2,2025-03-21,380.02
1605,435,52,3,2025-02-13,2332.14
1606,478,79,1,2025-03-23,364.88
1607,102,46,2,2025-04-15,1331.8
1608,866,25,4,2025-01-27,1846.04
1609,524,21,4,2025-01-03,2462.92
1610,275,88,4,2025-02-12,2564.72
1611,613,5,1,2024-12-09,164.46
1612,44,70,4,2025-04-06,3948.08
1613,955,47,1,2025-02-14,318.59
1614,817,87,1,2024-11-26,732.31
1615,957,68,1,2024-11-13,804.18
1616,17,91,2,2025-04-03,256.8
1617,330,18,1,2024-12-16,529.51
1618,569,21,3,2024-12-27,1847.19
1619,823,92,4,2024-12-13,2864.44
1620,497,99,2,2025-01-20,70.32
1621,815,86,4,2025-04-08,1327.72
1622,12,23,1,2024-12-16,299.22
1623,318,64,2,2024-11-28,726.38
1624,592,67,3,2025-03-11,448.53
1625,216,40,1,2025-01-18,445.75
1626,339,10,4,2025-03-13,2843.96
1627,776,89,3,2025-02-16,2665.02
1628,991,52,1,2025-03-27,777.38
1629,661,72,3,2024-11-27,620.1899999999999
1630,81,75,1,2024-11-01,709.79
1631,727,61,2,2025-03-24,789.58
1632,485,64,1,2025-02-23,363.19
1633,374,5,2,2024-12-13,328.92
1634,976,53,1,2025-04-22,940.1
1635,710,55,1,2025-04-11,601.92
1636,200,37,4,2025-04-19,1246.28
1637,537,56,3,2025-02-19,2767.98
1638,466,59,3,2025-04-11,164.34
1639,89,93,3,2024-12-23,2289.54
1640,268,69,1,2025-01-19,83.81
1641,655,73,1,2025-01-14,15.47
1642,571,59,1,2025-03-15,54.78
1643,922,2,2,2025-03-08,1902.42
1644,489,65,2,2025-04-13,576.26
1645,877,60,4,2024-12-02,1328.32
1646,538,51,1,2024-11-06,969.89
1647,47,30,3,2025-01-05,167.97
1648,288,11,3,2025-02-24,91.14
1649,778,92,4,2025-01-30,2864.44
1650,16,76,3,2025-02-18,2195.16
1651,711,39,4,2025-01-06,2749.56
1652,401,90,1,2025-01-31,477.49
1653,919,77,3,2025-02-12,2320.68
1654,794,72,1,2025-04-03,206.73
1655,981,63,2,2024-11-27,1660.9
1656,86,64,3,2025-01-17,1089.57
1657,250,61,2,2025-03-23,789.58
1658,391,54,3,2024-12-15,2687.64
1659,782,92,1,2024-11-01,716.11
1660,335,94,4,2025-04-09,2262.64
1661,629,73,1,2025-03-08,15.47
1662,519,95,1,2025-02-24,773.26
1663,137,58,1,2024-12-11,204.02
1664,883,85,3,2025-04-11,953.61
1665,688,56,4,2025-01-10,3690.64
1666,840,34,2,2025-04-05,1898.8
1667,498,31,1,2024-12-24,611.47
1668,827,52,3,2025-02-09,2332.14
1669,727,89,2,2025-02-02,1776.68
1670,477,76,1,2025-01-29,731.72
1671,594,1,2,2025-03-31,761.58
1672,223,55,1,2024-12-02,601.92
1673,990,22,2,2024-12-27,296.2
1674,372,40,2,2025-04-20,891.5
1675,935,1,4,2025-01-18,1523.16
1676,995,65,4,2025-03-02,1152.52
1677,402,63,1,2025-02-07,830.45
1678,443,54,3,2024-11-29,2687.64
1679,490,42,4,2025-02-04,2000.92
1680,615,21,2,2024-11-14,1231.46
1681,273,79,4,2025-02-19,1459.52
1682,526,81,4,2024-12-25,3457.88
1683,159,22,1,2025-01-18,148.1
1684,152,38,4,2024-11-22,426.8
1685,995,99,4,2024-12-17,140.64
1686,620,80,2,2025-03-03,249.42
1687,188,8,4,2024-12-04,3470.04
1688,813,62,2,2025-02-19,557.28
1689,98,47,4,2025-03-15,1274.36
1690,131,17,4,2025-04-21,1244.8
1691,805,17,3,2025-01-08,933.5999999999999
1692,171,90,4,2025-04-16,1909.96
1693,936,13,2,2025-02-22,1668.24
1694,986,17,2,2024-12-05,622.4
1695,183,38,1,2025-01-24,106.7
1696,983,81,1,2024-11-11,864.47
1697,364,78,3,2024-10-27,249.89999999999998
1698,39,45,2,2025-04-20,532.38
1699,527,6,2,2025-01-27,328.86
1700,888,35,2,2025-04-22,1931.96
1701,497,14,3,2024-11-05,660.66
1702,516,72,2,2025-01-16,413.46
1703,349,61,1,2025-02-03,394.79
1704,982,15,3,2025-03-27,570.03
1705,921,54,1,2025-03-01,895.88
1706,397,27,1,2024-12-08,207.68
1707,722,13,3,2025-02-21,2502.36
1708,161,31,4,2025-01-05,2445.88
1709,16,35,4,2024-12-18,3863.92
1710,493,60,1,2025-04-07,332.08
1711,426,6,4,2025-03-17,657.72
1712,108,69,2,2025-02-10,167.62
1713,894,86,3,2025-03-30,995.79
1714,450,58,1,2025-04-11,204.02
1715,311,49,2,2025-02-22,1102.48
1716,739,23,4,2024-12-10,1196.88
1717,170,89,2,2025-01-07,1776.68
1718,546,34,4,2024-10-25,3797.6
1719,414,26,1,2025-01-17,787.32
1720,251,47,2,2024-12-26,637.18
1721,759,5,3,2025-04-01,493.38
1722,781,90,1,2024-11-25,477.49
1723,141,20,2,2025-03-29,596.64
1724,274,6,2,2024-12-14,328.86
1725,416,70,4,2025-03-19,3948.08
1726,608,59,1,2024-11-10,54.78
1727,739,64,1,2025-01-12,363.19
1728,891,18,1,2025-04-03,529.51
1729,39,4,1,2024-11-22,602.67
1730,814,17,4,2024-11-28,1244.8
1731,29,14,3,2025-04-07,660.66
1732,958,78,1,2025-01-01,83.3
1733,477,13,4,2024-11-04,3336.48
1734,318,7,3,2025-03-20,202.5
1735,245,44,3,2025-02-21,2730.69
1736,748,15,4,2025-02-07,760.04
1737,697,19,1,2025-02-15,437.63
1738,272,63,3,2025-02-01,2491.3500000000004
1739,440,35,1,2025-01-12,965.98
1740,748,81,1,2024-10-25,864.47
1741,239,35,2,2025-01-29,1931.96
1742,377,19,1,2025-01-31,437.63
1743,266,20,2,2024-12-28,596.64
1744,926,100,3,2025-02-12,350.43
1745,921,35,4,2025-02-22,3863.92
1746,359,32,2,2025-04-03,357.64
1747,340,48,4,2025-03-02,2099.48
1748,389,44,3,2025-03-19,2730.69
1749,577,24,1,2024-11-24,372.7
1750,990,61,3,2025-03-26,1184.3700000000001
1751,689,17,4,2025-03-14,1244.8
1752,3,71,3,2025-03-26,2323.56
1753,429,50,1,2025-03-11,193.01
1754,142,65,3,2024-12-28,864.39
1755,376,99,1,2024-12-24,35.16
1756,670,32,2,2025-02-01,357.64
1757,324,36,4,2025-01-08,3241.24
1758,146,13,1,2025-03-23,834.12
1759,958,70,1,2024-12-06,987.02
1760,293,58,3,2025-01-21,612.0600000000001
1761,665,14,2,2025-02-28,440.44
1762,432,37,1,2024-12-28,311.57
1763,705,79,2,2025-02-03,729.76
1764,949,68,2,2024-12-25,1608.36
1765,975,40,3,2025-02-14,1337.25
1766,585,59,1,2025-03-23,54.78
1767,399,80,3,2025-03-30,374.13
1768,817,92,4,2025-03-13,2864.44
1769,889,16,4,2024-10-29,766.28
1770,344,62,1,2025-02-04,278.64
1771,964,4,2,2024-10-24,1205.34
1772,140,45,1,2024-10-26,266.19
1773,187,90,1,2024-11-19,477.49
1774,805,28,4,2025-04-12,2076.36
1775,61,96,4,2025-02-26,1995.44
1776,997,66,2,2025-01-29,1094.54
1777,939,31,2,2025-03-16,1222.94
1778,380,3,1,2025-03-30,734.67
1779,710,8,3,2025-02-18,2602.5299999999997
1780,807,24,1,2025-01-21,372.7
1781,440,15,2,2025-01-11,380.02
1782,319,43,3,2024-12-12,132.12
1783,302,31,4,2025-04-10,2445.88
1784,344,73,2,2024-10-31,30.94
1785,11,45,2,2025-02-05,532.38
1786,62,66,3,2025-02-15,1641.81
1787,845,8,2,2025-03-09,1735.02
1788,226,71,2,2025-04-15,1549.04
1789,153,57,2,2025-01-09,195.22
1790,711,80,2,2024-12-28,249.42
1791,564,99,2,2024-12-01,70.32
1792,772,30,2,2024-12-03,111.98
1793,571,74,2,2025-02-18,1634.62
1794,584,18,2,2025-03-29,1059.02
1795,660,69,4,2024-12-25,335.24
1796,861,93,2,2025-03-27,1526.36
1797,575,39,4,2025-03-18,2749.56
1798,310,60,4,2025-03-22,1328.32
1799,885,98,1,2025-04-19,433.27
1800,243,43,1,2025-04-07,44.04
1801,493,45,4,2025-02-25,1064.76
1802,366,23,4,2025-03-20,1196.88
1803,330,69,2,2025-03-03,167.62
1804,107,94,1,2025-01-10,565.66
1805,226,6,3,2025-01-17,493.29
1806,825,56,1,2024-10-29,922.66
1807,218,4,4,2024-11-12,2410.68
1808,937,93,4,2024-11-08,3052.72
1809,753,23,2,2025-04-01,598.44
1810,506,6,2,2024-11-24,328.86
1811,259,32,1,2024-11-23,178.82
1812,888,18,2,2025-02-15,1059.02
1813,774,15,3,2025-04-03,570.03
1814,517,40,3,2025-04-17,1337.25
1815,773,96,2,2025-04-06,997.72
1816,54,73,3,2025-03-03,46.410000000000004
1817,47,74,3,2024-11-08,2451.93
1818,727,84,1,2024-12-30,72.92
1819,689,6,3,2025-03-21,493.29
1820,521,63,4,2025-03-30,3321.8
1821,99,67,4,2025-01-28,598.04
1822,20,11,1,2025-03-22,30.38
1823,890,43,2,2025-04-12,88.08
1824,753,17,1,2024-12-25,311.2
1825,573,96,2,2025-04-10,997.72
1826,891,4,2,2025-03-10,1205.34
1827,490,63,2,2024-11-27,1660.9
1828,419,68,2,2025-01-02,1608.36
1829,690,81,2,2025-01-11,1728.94
1830,850,41,1,2024-12-16,130.82
1831,62,83,2,2025-04-15,675.18
1832,145,5,3,2025-01-15,493.38
1833,216,32,3,2024-10-30,536.46
1834,3,86,2,2025-01-03,663.86
1835,160,70,3,2025-03-09,2961.06
1836,739,35,4,2025-01-22,3863.92
1837,998,22,1,2025-02-27,148.1
1838,781,65,1,2025-03-06,288.13
1839,120,84,2,2025-02-11,145.84
1840,893,22,2,2025-02-10,296.2
1841,89,11,4,2024-12-29,121.52
1842,329,77,2,2025-03-15,1547.12
1843,580,3,3,2025-04-14,2204.0099999999998
1844,910,9,4,2024-11-16,2420.4
1845,357,60,3,2024-11-15,996.24
1846,610,76,1,2024-11-16,731.72
1847,267,87,3,2025-02-19,2196.93
1848,617,14,1,2024-11-08,220.22
1849,952,97,3,2025-02-06,1582.53
1850,323,18,1,2024-12-16,529.51
1851,635,73,2,2025-01-07,30.94
1852,988,23,3,2024-12-03,897.6600000000001
1853,541,74,1,2024-12-21,817.31
1854,649,83,3,2025-04-07,1012.77
1855,195,47,4,2025-03-31,1274.36
1856,921,69,2,2025-02-10,167.62
1857,738,47,1,2025-01-14,318.59
1858,332,87,4,2025-03-18,2929.24
1859,170,30,3,2025-01-05,167.97
1860,521,25,4,2025-03-02,1846.04
1861,463,28,3,2024-11-09,1557.27
1862,40,98,2,2024-12-09,866.54
1863,537,25,4,2025-02-18,1846.04
1864,261,74,2,2024-11-12,1634.62
1865,395,78,1,2024-12-04,83.3
1866,955,58,3,2025-04-18,612.0600000000001
1867,226,94,3,2025-01-15,1696.98
1868,984,41,2,2025-01-21,261.64
1869,124,25,2,2024-12-21,923.02
1870,975,78,1,2024-12-04,83.3
1871,38,99,4,2024-12-19,140.64
1872,328,48,3,2025-01-24,1574.6100000000001
1873,251,98,3,2024-11-29,1299.81
1874,901,10,1,2024-12-15,710.99
1875,176,99,1,2025-01-30,35.16
1876,602,75,2,2025-01-13,1419.58
1877,914,11,2,2025-02-12,60.76
1878,454,85,4,2025-03-07,1271.48
1879,37,21,1,2025-04-16,615.73
1880,316,86,4,2025-01-31,1327.72
1881,688,45,1,2024-11-21,266.19
1882,973,7,3,2025-02-25,202.5
1883,796,81,1,2025-04-15,864.47
1884,965,64,1,2025-02-10,363.19
1885,973,64,3,2025-04-08,1089.57
1886,593,2,1,2024-12-23,951.21
1887,114,76,4,2024-12-08,2926.88
1888,40,42,2,2025-01-21,1000.46
1889,301,82,2,2024-11-24,1254.14
1890,224,54,4,2025-02-22,3583.52
1891,318,75,3,2025-03-13,2129.37
1892,349,16,1,2025-03-28,191.57
1893,115,18,4,2025-02-18,2118.04
1894,698,99,2,2024-11-05,70.32
1895,323,59,2,2025-02-20,109.56
1896,568,90,4,2025-02-13,1909.96
1897,40,16,2,2024-12-07,383.14
1898,866,6,4,2025-04-08,657.72
1899,40,57,2,2025-02-25,195.22
1900,859,47,4,2024-11-26,1274.36
1901,973,48,1,2025-01-13,524.87
1902,749,42,1,2025-01-22,500.23
1903,289,76,1,2025-03-09,731.72
1904,262,60,1,2025-03-08,332.08
1905,216,77,2,2025-02-21,1547.12
1906,147,4,3,2024-11-22,1808.0099999999998
1907,336,2,4,2025-01-31,3804.84
1908,168,90,3,2024-10-26,1432.47
1909,92,59,2,2025-01-21,109.56
1910,353,27,2,2024-11-22,415.36
1911,571,27,3,2025-04-15,623.04
1912,571,79,3,2024-10-24,1094.6399999999999
1913,816,72,2,2024-10-25,413.46
1914,681,7,2,2025-01-22,135.0
1915,781,63,4,2024-11-28,3321.8
1916,363,46,1,2024-11-29,665.9
1917,557,63,1,2025-03-17,830.45
1918,345,12,4,2024-11-29,3880.84
1919,693,13,3,2025-03-05,2502.36
1920,170,43,2,2024-12-17,88.08
1921,356,17,3,2024-12-05,933.5999999999999
1922,191,63,1,2025-02-02,830.45
1923,667,81,1,2025-03-09,864.47
1924,422,36,3,2024-12-18,2430.93
1925,700,85,1,2025-04-13,317.87
1926,7,8,2,2025-03-30,1735.02
1927,133,69,4,2025-04-08,335.24
1928,747,90,3,2025-02-22,1432.47
1929,557,80,2,2024-11-19,249.42
1930,826,36,2,2025-02-25,1620.62
1931,761,28,1,2025-04-17,519.09
1932,31,93,2,2024-12-09,1526.36
1933,535,47,3,2024-12-21,955.77
1934,426,76,2,2025-04-22,1463.44
1935,394,30,4,2025-01-28,223.96
1936,672,23,2,2024-11-16,598.44
1937,363,16,2,2025-03-02,383.14
1938,437,14,4,2025-03-20,880.88
1939,670,74,2,2025-01-25,1634.62
1940,551,71,2,2025-03-08,1549.04
1941,927,52,1,2025-01-30,777.38
1942,82,37,3,2025-04-07,934.71
1943,356,29,1,2025-04-17,596.49
1944,258,67,3,2025-03-16,448.53
1945,718,15,4,2024-11-23,760.04
1946,589,100,4,2024-10-24,467.24
1947,989,47,4,2025-03-17,1274.36
1948,524,46,3,2025-03-25,1997.6999999999998
1949,295,52,3,2024-12-09,2332.14
1950,962,19,3,2025-01-19,1312.8899999999999
1951,224,77,4,2025-04-04,3094.24
1952,525,21,3,2025-01-17,1847.19
1953,46,64,2,2024-10-24,726.38
1954,667,37,1,2024-11-04,311.57
1955,113,27,4,2025-01-11,830.72
1956,233,55,1,2024-11-23,601.92
1957,17,29,2,2025-03-28,1192.98
1958,360,20,3,2025-01-26,894.96
1959,223,25,1,2025-02-04,461.51
1960,866,70,2,2025-01-30,1974.04
1961,700,63,2,2025-03-19,1660.9
1962,448,36,1,2025-03-13,810.31
1963,856,2,4,2025-01-01,3804.84
1964,365,22,1,2024-11-10,148.1
1965,675,96,4,2024-12-19,1995.44
1966,326,16,3,2024-11-07,574.71
1967,467,18,4,2025-01-31,2118.04
1968,414,69,3,2025-03-09,251.43
1969,455,54,1,2024-11-30,895.88
1970,586,100,3,2024-10-27,350.43
1971,233,30,2,2024-11-16,111.98
1972,224,45,3,2025-01-21,798.5699999999999
1973,994,19,4,2025-02-24,1750.52
1974,831,87,4,2024-11-03,2929.24
1975,412,34,4,2024-11-23,3797.6
1976,572,13,3,2025-03-09,2502.36
1977,335,43,4,2025-01-16,176.16
1978,222,62,4,2025-02-03,1114.56
1979,37,93,2,2024-10-28,1526.36
1980,989,100,3,2025-02-06,350.43
1981,278,22,2,2025-03-21,296.2
1982,196,52,4,2025-03-08,3109.52
1983,916,52,4,2025-04-22,3109.52
1984,864,36,4,2024-10-25,3241.24
1985,484,73,3,2024-11-27,46.410000000000004
1986,242,19,1,2025-01-12,437.63
1987,324,38,4,2024-11-28,426.8
1988,731,70,4,2025-04-14,3948.08
1989,192,79,4,2025-03-07,1459.52
1990,17,57,4,2024-11-19,390.44
1991,524,20,3,2025-01-31,894.96
1992,918,9,1,2024-11-17,605.1
1993,401,32,1,2025-02-25,178.82
1994,906,4,1,2024-11-10,602.67
1995,886,50,4,2024-11-29,772.04
1996,705,82,4,2025-03-27,2508.28
1997,22,5,1,2024-12-16,164.46
1998,474,20,1,2025-03-17,298.32
1999,120,87,4,2025-01-28,2929.24
2000,210,75,4,2025-04-03,2839.16
2001,306,37,2,2025-02-21,623.14
2002,270,22,2,2025-01-24,296.2
2003,704,58,2,2025-01-31,408.04
2004,687,68,1,2025-03-11,804.18
2005,285,93,3,2024-11-11,2289.54
2006,716,44,4,2025-03-31,3640.92
2007,676,34,2,2024-11-02,1898.8
2008,763,77,3,2024-11-10,2320.68
2009,227,42,4,2025-01-27,2000.92
2010,948,9,3,2024-12-29,1815.3000000000002
2011,381,95,1,2025-04-20,773.26
2012,460,7,1,2025-02-14,67.5
2013,7,68,1,2025-02-28,804.18
2014,29,19,2,2025-02-18,875.26
2015,907,94,4,2024-10-27,2262.64
2016,33,31,1,2025-04-05,611.47
2017,646,35,2,2025-01-23,1931.96
2018,879,57,2,2025-02-16,195.22
2019,79,85,2,2025-03-26,635.74
2020,928,61,2,2025-04-22,789.58
2021,947,31,1,2025-04-10,611.47
2022,459,83,2,2025-01-14,675.18
2023,570,95,1,2024-12-31,773.26
2024,983,53,1,2025-01-05,940.1
2025,538,32,2,2025-03-11,357.64
2026,482,66,1,2025-01-07,547.27
2027,430,59,4,2024-12-17,219.12
2028,738,10,4,2025-01-16,2843.96
2029,285,2,3,2025-01-23,2853.63
2030,516,66,4,2024-12-04,2189.08
2031,977,60,1,2025-01-16,332.08
2032,99,88,1,2025-03-28,641.18
2033,397,17,4,2024-12-21,1244.8
2034,489,96,2,2024-11-26,997.72
2035,39,16,2,2024-11-07,383.14
2036,271,16,1,2024-10-29,191.57
2037,887,46,2,2025-02-24,1331.8
2038,797,39,3,2025-03-12,2062.17
2039,157,31,3,2024-12-28,1834.41
2040,75,88,4,2025-04-04,2564.72
2041,884,1,4,2025-04-14,1523.16
2042,800,11,2,2025-02-06,60.76
2043,130,85,1,2025-04-17,317.87
2044,687,4,4,2025-01-31,2410.68
2045,974,71,3,2025-02-15,2323.56
2046,84,26,4,2025-03-27,3149.28
2047,22,50,4,2025-04-04,772.04
2048,459,12,3,2025-01-25,2910.63
2049,539,95,1,2025-03-10,773.26
2050,707,81,4,2025-01-16,3457.88
2051,849,97,4,2025-03-12,2110.04
2052,382,75,4,2025-04-03,2839.16
2053,748,92,2,2024-12-03,1432.22
2054,440,96,4,2025-03-30,1995.44
2055,604,65,3,2025-01-26,864.39
2056,989,47,1,2024-11-21,318.59
2057,21,92,1,2024-11-16,716.11
2058,303,53,3,2024-12-20,2820.3
2059,976,71,2,2024-10-24,1549.04
2060,869,2,3,2025-04-15,2853.63
2061,955,24,1,2025-01-02,372.7
2062,84,4,3,2024-11-06,1808.0099999999998
2063,774,19,2,2025-03-11,875.26
2064,659,26,1,2024-11-18,787.32
2065,953,75,2,2025-01-01,1419.58
2066,453,40,3,2025-03-13,1337.25
2067,387,50,4,2025-04-09,772.04
2068,507,43,3,2025-03-28,132.12
2069,257,75,2,2025-01-28,1419.58
2070,570,67,3,2025-03-01,448.53
2071,892,12,4,2025-03-05,3880.84
2072,934,67,2,2025-01-08,299.02
2073,527,27,3,2024-10-26,623.04
2074,162,54,2,2024-12-02,1791.76
2075,957,66,2,2024-12-05,1094.54
